RowID	Speaker	SpeakerInfo	Question	Topic	Text
554	SWALWELL	Candidate	7.0	Candidates weigh in on healthcare	–I’m one of those parents. I was just in the emergency room. And I’m telling you–
555	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	–Congressman, thank you–
556	SWALWELL	Candidate	7.0	Candidates weigh in on healthcare	–We fight health insurance companies every single week.
557	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	Thank you.
558	SWALWELL	Candidate	7.0	Candidates weigh in on healthcare	We stand in line and pay expensive prescription drugs. We have to have a healthcare guarantee. If you’re sick, you’re seen it. And in America, you never go broke because of it.
559	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	Okay.
560	GILLIBRAND	Candidate	7.0	Candidates weigh in on healthcare	With all due respect–
561	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	–A lot of you have been talking tonight about these government healthcare plans that you proposed in one form or another. This is a show of hands question. And hold them up for a moment so people can see. Raise your hand if–if your government plan would provide coverage for undocumented immigrants.
562	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	Okay. Let me start with you, Mayor Buttigieg. Why? Mayor Buttigieg, why?
563	BUTTIGIEG	Candidate	7.0	Candidates weigh in on healthcare	Because our country is healthier when everybody is healthier. And remember, we’re talking about something people are getting a–given a chance to buy into. In the same way that there are undocumented immigrants in my community who pay, they pay sales taxes, they pay property taxes directly or indirectly. This is not about a handout. This is an insurance program. And we do ourselves no favor by having 11 million undocumented people in our country be unable to access healthcare. But of course, the real problem is we shouldn’t have 11 million undocumented people with no pathway to citizenship. It makes no sense. And the American people– The American people agree on what to do. This is the crazy thing. If leadership consists of–of forming a consensus around a divisive issue, this White House has divided us around a consensus issue. The American people want a pathway to citizenship. They wanted protections for Dreamers. We need to clean up the lawful immigration system, like how my father immigrated to this country. And as part of a compromise, we can do whatever commonsense measures are needed at the border.
564	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	Mayor–
565	BUTTIGIEG	Candidate	7.0	Candidates weigh in on healthcare	–But Washington can’t deliver on something the American people want. What does that tell you about the system we’re living in? It tells you it needs profound–
566	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	–Mayor, thank you–
567	BUTTIGIEG	Candidate	7.0	Candidates weigh in on healthcare	–Structural reform.
568	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	Vice President Biden, I believe you said that your– Health care plan would not cover undocumented immigrants. Could you explain your position?
569	BIDEN	Candidate	7.0	Candidates weigh in on healthcare	I’m sorry. I beg your pardon. I didn’t hear.
570	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	I believe at the show of hands you did not raise her hand. Did you raise your hand?
571	BIDEN	Candidate	7.0	Candidates weigh in on healthcare	Oh, no, I did. I–but
572	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	–Okay. Sorry. Sorry. I–so, you said that they would be covered under your plan–
573	BIDEN	Candidate	7.0	Candidates weigh in on healthcare	–Yes–
574	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	–Which is different than Obama Care.
575	BIDEN	Candidate	7.0	Candidates weigh in on healthcare	Yes. But here–here’s the thing.
576	GUTHRIE	Moderator	7.0	Candidates weigh in on healthcare	Can you explain that change?
577	BIDEN	Candidate	7.0	Candidates weigh in on healthcare	Yes. You cannot let–as the mayor said, you cannot let people who are sick, no matter where they come from, no matter what their status, go uncovered. You can’t do that. It’s just going to be taking care of, period. You have to. It’s the humane thing to do. But here’s the deal. The deal is that he’s right about three things. Number one, they in fact contribute to the well-being of the country, but they also–for example, they’ve increased the lifespan of Social Security because they’re–they have a job. They’re paying the Social Security tax. That’s what they’re doing. It’s increase the lifespan. They would do the same thing in terms of reducing the overall cost of healthcare by them being able to be treated and not wait until there in extremis. The other thing is, folks, look, we can deal with these insurance companies. We can deal with insurance companies by, number one, putting insurance executives in jail for their misleading–their misleading advertising, what they’re doing on opioids– –What they’re doing paying doctors to prescribe. We should–we could be doing this by making sure everyone who is on Medicare–that the government should be able to negotiate the price for what–whatever the drug costs are. We can do this by making sure that we’re in a position that we in fact allow people–you mean time’s up?
578	WILLIAMSON	Candidate	7.0	Candidates weigh in on healthcare	I just want to address–
